year,geography_type,geography_name,geography_id,total_storefronts,vacant_storefronts,median_rent_psf,vacancy_rate
2020,census tract,2.0405.02,2.0405.02,13,NA,NA,NA
2020,census tract,2.0406.00,2.0406.00,48,0,2.08,0
2020,census tract,2.0407.01,2.0407.01,34,NA,4,NA
2020,census tract,2.0407.02,2.0407.02,36,NA,4,NA
2020,census tract,2.0408.00,2.0408.00,15,0,1,0
2020,census tract,2.0411.00,2.0411.00,33,NA,3.5,NA
2020,census tract,2.0413.00,2.0413.00,23,NA,3,NA
2020,census tract,2.0414.00,2.0414.00,36,NA,2,NA
2020,census tract,2.0415.00,2.0415.00,10,NA,NA,NA
2020,census tract,2.0418.00,2.0418.00,47,0,3,0
2020,census tract,2.0419.00,2.0419.00,33,0,4,0
2020,census tract,2.0420.00,2.0420.00,30,NA,2.5,NA
2020,census tract,2.0421.00,2.0421.00,54,NA,4,NA
2020,census tract,2.0422.00,2.0422.00,66,NA,3,NA
2020,census tract,2.0423.00,2.0423.00,38,NA,4,NA
2020,census tract,2.0424.00,2.0424.00,17,0,2.38,0
2020,census tract,2.0425.00,2.0425.00,71,0,2.98,0
2020,census tract,2.0426.00,2.0426.00,10,0,NA,0
2020,census tract,2.0429.02,2.0429.02,29,NA,3,NA
2020,census tract,2.0431.00,2.0431.00,68,NA,3.17,NA
2020,census tract,2.0434.00,2.0434.00,60,NA,3.29,NA
2020,census tract,2.0442.00,2.0442.00,23,NA,3.46,NA
2020,census tract,2.0449.01,2.0449.01,12,0,2.13,0
2020,census tract,2.0449.02,2.0449.02,28,NA,2.63,NA
2020,census tract,2.0451.01,2.0451.01,11,0,NA,0
2020,census tract,2.0451.02,2.0451.02,14,0,NA,0
2020,census tract,2.0462.01,2.0462.01,212,NA,3.25,NA
2020,census tract,2.0462.02,2.0462.02,65,NA,2,NA
2020,census tract,2.0484.00,2.0484.00,31,0,2.2800000000000002,0
2020,census tract,2.0516.00,2.0516.00,37,NA,2,NA
2020,census tract,3.0000.00,3.0000.00,50,0,4,0
2020,census tract,3.0001.00,3.0001.00,27,NA,4.53,NA
2020,census tract,3.0002.00,3.0002.00,37,NA,2,NA
2020,census tract,3.0005.01,3.0005.01,41,11,7.25,0.2682926829268293
2020,census tract,3.0005.02,3.0005.02,59,13,7,0.22033898305084745
2020,census tract,3.0007.00,3.0007.00,51,NA,5.970000000000001,NA
2020,census tract,3.0009.00,3.0009.00,108,14,6,0.12962962962962962
2020,census tract,3.0011.00,3.0011.00,103,11,6.08,0.10679611650485436
2020,census tract,3.0013.00,3.0013.00,16,NA,4.83,NA
2020,census tract,3.0015.00,3.0015.00,64,NA,4,NA
2020,census tract,3.0018.00,3.0018.00,162,35,2,0.21604938271604937
2020,census tract,3.0020.00,3.0020.00,33,NA,3,NA
2020,census tract,3.0021.00,3.0021.00,145,22,4.42,0.15172413793103448
2020,census tract,3.0022.00,3.0022.00,41,NA,2,NA
2020,census tract,3.0033.00,3.0033.00,82,21,5,0.25609756097560976
2020,census tract,3.0034.00,3.0034.00,12,NA,NA,NA
2020,census tract,3.0035.00,3.0035.00,56,NA,5.75,NA
2020,census tract,3.0037.00,3.0037.00,141,31,6,0.2198581560283688
2020,census tract,3.0039.00,3.0039.00,32,NA,4,NA
2020,census tract,3.0041.00,3.0041.00,42,NA,4.79,NA
2020,census tract,3.0043.00,3.0043.00,68,NA,6,NA
2020,census tract,3.0045.00,3.0045.00,45,NA,5,NA
2020,census tract,3.0051.00,3.0051.00,21,NA,2,NA
2020,census tract,3.0053.00,3.0053.00,54,NA,3,NA
2020,census tract,3.0054.00,3.0054.00,13,NA,4,NA
2020,census tract,3.0056.01,3.0056.01,13,0,NA,0
2020,census tract,3.0056.02,3.0056.02,23,NA,41.5,NA
2020,census tract,3.0058.00,3.0058.00,65,NA,3.9499999999999997,NA
2020,census tract,3.0059.00,3.0059.00,29,NA,2,NA
2020,census tract,3.0060.00,3.0060.00,48,0,4.5,0
2020,census tract,3.0062.00,3.0062.00,39,NA,5,NA
2020,census tract,3.0063.00,3.0063.00,10,NA,NA,NA
2020,census tract,3.0064.00,3.0064.00,34,NA,5,NA
2020,census tract,3.0065.00,3.0065.00,23,0,4.53,0
2020,census tract,3.0066.00,3.0066.00,43,NA,4,NA
2020,census tract,3.0067.00,3.0067.00,28,NA,4.76,NA
2020,census tract,3.0068.00,3.0068.00,46,NA,3,NA
2020,census tract,3.0069.00,3.0069.00,43,NA,5.5,NA
2020,census tract,3.0071.00,3.0071.00,17,NA,2,NA
2020,census tract,3.0074.00,3.0074.00,45,NA,4,NA
2020,census tract,3.0075.00,3.0075.00,25,NA,5,NA
2020,census tract,3.0076.00,3.0076.00,39,NA,4,NA
2020,census tract,3.0077.00,3.0077.00,41,NA,3.61,NA
2020,census tract,3.0078.00,3.0078.00,50,NA,4,NA
2020,census tract,3.0080.00,3.0080.00,29,NA,5,NA
2020,census tract,3.0082.00,3.0082.00,21,NA,3.8299999999999996,NA
2020,census tract,3.0084.00,3.0084.00,66,NA,2.5,NA
2020,census tract,3.0088.00,3.0088.00,15,0,5,0
2020,census tract,3.0090.00,3.0090.00,40,NA,2,NA
2020,census tract,3.0092.00,3.0092.00,30,14,3,0.4666666666666667
2020,census tract,3.0094.00,3.0094.00,20,NA,4.42,NA
2020,census tract,3.0096.00,3.0096.00,33,NA,4,NA
2020,census tract,3.0285.01,3.0285.01,15,NA,NA,NA
2020,census tract,3.0098.00,3.0098.00,41,NA,3,NA
2020,census tract,3.0100.00,3.0100.00,36,NA,4.64,NA
2020,census tract,3.0101.00,3.0101.00,74,NA,2.25,NA
2020,census tract,3.0102.00,3.0102.00,30,NA,4.08,NA
2020,census tract,3.0104.00,3.0104.00,95,13,4,0.1368421052631579
2020,census tract,3.0106.00,3.0106.00,65,NA,4,NA
2020,census tract,3.0108.00,3.0108.00,47,NA,4.92,NA
2020,census tract,3.0110.00,3.0110.00,19,NA,2,NA
2020,census tract,3.0112.00,3.0112.00,18,NA,3.71,NA
2020,census tract,3.0114.00,3.0114.00,16,0,3.08,0
2020,census tract,3.0116.00,3.0116.00,20,NA,3,NA
2020,census tract,3.0117.00,3.0117.00,55,NA,2,NA
2020,census tract,3.0118.00,3.0118.00,68,NA,2.5,NA
2020,census tract,3.0119.00,3.0119.00,75,NA,2,NA
2020,census tract,3.0120.00,3.0120.00,78,NA,2.8499999999999996,NA
2020,census tract,3.0121.00,3.0121.00,33,NA,3.02,NA
2020,census tract,3.0122.00,3.0122.00,35,NA,3,NA
2020,census tract,3.0126.00,3.0126.00,14,0,4.5,0
2020,census tract,3.0127.00,3.0127.00,32,0,4.25,0
2020,census tract,3.0129.01,3.0129.01,30,NA,4.58,NA
2020,census tract,3.0129.02,3.0129.02,27,NA,5.08,NA
2020,census tract,3.0130.00,3.0130.00,47,NA,3,NA
2020,census tract,3.0131.00,3.0131.00,42,NA,5.54,NA
2020,census tract,3.0132.00,3.0132.00,16,NA,3,NA
2020,census tract,3.0133.00,3.0133.00,55,NA,4,NA
2020,census tract,3.0134.00,3.0134.00,23,NA,3,NA
2020,census tract,3.0135.00,3.0135.00,36,NA,4.88,NA
2020,census tract,3.0136.00,3.0136.00,37,NA,4,NA
2020,census tract,3.0137.00,3.0137.00,48,NA,5,NA
2020,census tract,3.0138.00,3.0138.00,59,NA,5,NA
2020,census tract,3.0139.00,3.0139.00,55,NA,4,NA
2020,census tract,3.0140.00,3.0140.00,14,NA,NA,NA
2020,census tract,3.0141.00,3.0141.00,43,NA,4,NA
2020,census tract,3.0142.00,3.0142.00,28,NA,4,NA
2020,census tract,3.0143.00,3.0143.00,31,NA,3.4,NA
2020,census tract,3.0145.00,3.0145.00,37,NA,4,NA
2020,census tract,3.0149.00,3.0149.00,40,NA,4.83,NA
2020,census tract,3.0151.00,3.0151.00,32,NA,4,NA
2020,census tract,3.0153.00,3.0153.00,23,NA,5,NA
2020,census tract,3.0155.00,3.0155.00,18,NA,5,NA
2020,census tract,3.0157.00,3.0157.00,71,NA,5.85,NA
2020,census tract,3.0159.00,3.0159.00,50,NA,5,NA
2020,census tract,3.0160.00,3.0160.00,77,11,5,0.14285714285714285
2020,census tract,3.0161.00,3.0161.00,34,NA,5.46,NA
2020,census tract,3.0162.00,3.0162.00,12,NA,8.5,NA
2020,census tract,3.0163.00,3.0163.00,22,NA,6.67,NA
2020,census tract,3.0167.00,3.0167.00,10,NA,NA,NA
2020,census tract,3.0169.00,3.0169.00,32,NA,5,NA
2020,census tract,3.0171.00,3.0171.00,10,0,3.56,0
2020,census tract,3.0172.00,3.0172.00,12,0,3,0
2020,census tract,3.0176.00,3.0176.00,10,NA,NA,NA
2020,census tract,3.0178.00,3.0178.00,24,NA,4,NA
2020,census tract,3.0180.00,3.0180.00,13,0,3.5,0
2020,census tract,3.0181.00,3.0181.00,27,NA,6,NA
2020,census tract,3.0183.00,3.0183.00,19,NA,3.5,NA
2020,census tract,3.0187.00,3.0187.00,10,NA,NA,NA
2020,census tract,3.0190.00,3.0190.00,28,NA,3,NA
2020,census tract,3.0191.00,3.0191.00,36,NA,3,NA
2020,census tract,3.0192.00,3.0192.00,23,NA,2.08,NA
2020,census tract,3.0193.00,3.0193.00,29,NA,3,NA
2020,census tract,3.0194.00,3.0194.00,20,NA,3,NA
2020,census tract,3.0195.00,3.0195.00,20,NA,4,NA
2020,census tract,3.0196.00,3.0196.00,33,NA,3,NA
2020,census tract,3.0198.00,3.0198.00,16,NA,1.9,NA
2020,census tract,3.0199.00,3.0199.00,38,13,4,0.34210526315789475
2020,census tract,3.0200.00,3.0200.00,24,NA,3,NA
2020,census tract,3.0201.00,3.0201.00,24,NA,6.08,NA
2020,census tract,3.0203.00,3.0203.00,11,NA,NA,NA
2020,census tract,3.0205.00,3.0205.00,18,NA,7.5,NA
2020,census tract,3.0206.00,3.0206.00,11,NA,NA,NA
2020,census tract,3.0210.00,3.0210.00,20,NA,3.44,NA
2020,census tract,3.0211.00,3.0211.00,18,NA,2.3099999999999996,NA
2020,census tract,3.0212.00,3.0212.00,26,NA,3.04,NA
2020,census tract,3.0213.00,3.0213.00,21,NA,4.5,NA
2020,census tract,3.0214.00,3.0214.00,16,NA,1,NA
2020,census tract,3.0216.00,3.0216.00,10,NA,NA,NA
2020,census tract,3.0217.00,3.0217.00,37,NA,6,NA
2020,census tract,3.0218.00,3.0218.00,21,NA,2,NA
2020,census tract,3.0219.00,3.0219.00,38,11,6,0.2894736842105263
2020,census tract,3.0220.00,3.0220.00,67,NA,3,NA
2020,census tract,3.0222.00,3.0222.00,51,NA,4,NA
2020,census tract,3.0224.00,3.0224.00,16,0,3,0
2020,census tract,3.0226.00,3.0226.00,26,0,2,0
2020,census tract,3.0227.00,3.0227.00,52,13,3,0.25
2020,census tract,3.0228.00,3.0228.00,18,0,2,0
2020,census tract,3.0229.00,3.0229.00,12,0,2,0
2020,census tract,3.0230.00,3.0230.00,25,NA,2,NA
2020,census tract,3.0232.00,3.0232.00,47,NA,3,NA
2020,census tract,3.0233.00,3.0233.00,20,NA,3,NA
2020,census tract,3.0234.00,3.0234.00,35,0,4,0
2020,census tract,3.0235.00,3.0235.00,20,NA,3,NA
2020,census tract,3.0236.00,3.0236.00,33,0,3,0
2020,census tract,3.0238.00,3.0238.00,14,0,3.5,0
2020,census tract,3.0240.00,3.0240.00,14,NA,NA,NA
2020,census tract,3.0241.00,3.0241.00,15,NA,4,NA
2020,census tract,3.0243.00,3.0243.00,17,NA,4,NA
2020,census tract,3.0244.00,3.0244.00,15,0,3,0
2020,census tract,3.0245.00,3.0245.00,36,NA,3,NA
2020,census tract,3.0247.00,3.0247.00,62,NA,3.92,NA
2020,census tract,3.0248.00,3.0248.00,34,NA,3,NA
2020,census tract,3.0249.00,3.0249.00,25,NA,4,NA
2020,census tract,3.0250.00,3.0250.00,16,NA,NA,NA
2020,census tract,3.0251.00,3.0251.00,10,NA,NA,NA
2020,census tract,3.0252.00,3.0252.00,45,NA,5,NA
2020,census tract,3.0253.00,3.0253.00,12,NA,3,NA
2020,census tract,3.0254.00,3.0254.00,14,0,2.3099999999999996,0
2020,census tract,3.0256.00,3.0256.00,21,NA,3.53,NA
2020,census tract,3.0257.00,3.0257.00,20,NA,2.25,NA
2020,census tract,3.0258.00,3.0258.00,25,NA,2.5,NA
2020,census tract,3.0259.01,3.0259.01,20,NA,2,NA
2020,census tract,3.0260.00,3.0260.00,27,NA,3.13,NA
2020,census tract,3.0261.00,3.0261.00,14,NA,NA,NA
2020,census tract,3.0264.00,3.0264.00,33,NA,2.3,NA
2020,census tract,3.0265.00,3.0265.00,15,NA,4,NA
2020,census tract,3.0266.00,3.0266.00,22,NA,2.25,NA
2020,census tract,3.0268.00,3.0268.00,16,NA,3.24,NA
2020,census tract,3.0269.00,3.0269.00,22,NA,4,NA
2020,census tract,3.0271.00,3.0271.00,26,NA,2,NA
2020,census tract,3.0272.00,3.0272.00,18,NA,1,NA
2020,census tract,3.0273.00,3.0273.00,24,NA,2,NA
2020,census tract,3.0274.00,3.0274.00,17,NA,5.5,NA
2020,census tract,3.0275.00,3.0275.00,29,NA,4,NA
2020,census tract,3.0276.00,3.0276.00,38,NA,3,NA
2020,census tract,3.0277.00,3.0277.00,16,NA,2,NA
2020,census tract,3.0278.00,3.0278.00,43,NA,3.05,NA
2020,census tract,3.0279.00,3.0279.00,13,NA,2,NA
2020,census tract,3.0280.00,3.0280.00,17,NA,2,NA
2020,census tract,3.0281.00,3.0281.00,35,NA,2,NA
2020,census tract,3.0282.00,3.0282.00,14,0,10,0
2020,census tract,3.0283.00,3.0283.00,20,NA,2.67,NA
2020,census tract,3.0284.00,3.0284.00,40,NA,3.8299999999999996,NA
2020,census tract,3.0286.00,3.0286.00,15,NA,3.72,NA
2020,census tract,3.0287.00,3.0287.00,13,0,3,0
2020,census tract,3.0288.00,3.0288.00,54,NA,4,NA
2020,census tract,3.0289.00,3.0289.00,22,NA,2,NA
2020,census tract,3.0290.00,3.0290.00,44,NA,5,NA
2020,census tract,3.0292.00,3.0292.00,26,0,3,0
2020,census tract,3.0294.00,3.0294.00,17,NA,9.5,NA
2020,census tract,3.0295.00,3.0295.00,14,0,3,0
2020,census tract,3.0296.00,3.0296.00,46,NA,3.03,NA
2020,census tract,3.0298.00,3.0298.00,25,NA,4,NA
2020,census tract,3.0300.00,3.0300.00,37,NA,3,NA
2020,census tract,3.0301.00,3.0301.00,15,0,3.17,0
2020,census tract,3.0303.00,3.0303.00,18,NA,2,NA
2020,census tract,3.0305.00,3.0305.00,30,NA,2.75,NA
2020,census tract,3.0309.00,3.0309.00,18,0,3.5,0
2020,census tract,3.0311.00,3.0311.00,11,0,NA,0
2020,census tract,3.0314.00,3.0314.00,13,NA,NA,NA
2020,census tract,3.0315.00,3.0315.00,32,NA,2.75,NA
2020,census tract,3.0317.01,3.0317.01,47,NA,3,NA
2020,census tract,3.0317.02,3.0317.02,23,0,5.33,0
2020,census tract,3.0319.00,3.0319.00,19,NA,3,NA
2020,census tract,3.0321.00,3.0321.00,39,NA,3,NA
2020,census tract,3.0323.00,3.0323.00,28,NA,3,NA
2020,census tract,3.0325.00,3.0325.00,24,NA,4,NA
2020,census tract,3.0326.00,3.0326.00,32,NA,2.1,NA
2020,census tract,3.0327.00,3.0327.00,35,NA,3,NA
2020,census tract,3.0328.00,3.0328.00,13,0,3,0
2020,census tract,3.0329.00,3.0329.00,40,NA,3.96,NA
2020,census tract,3.0331.00,3.0331.00,27,0,2.08,0
2020,census tract,3.0333.00,3.0333.00,17,0,4,0
2020,census tract,3.0339.00,3.0339.00,25,NA,3,NA
2020,census tract,3.0342.00,3.0342.00,22,0,3,0
2020,census tract,3.0345.00,3.0345.00,25,NA,2.8299999999999996,NA
2020,census tract,3.0348.00,3.0348.00,55,NA,2.22,NA
2020,census tract,3.0349.00,3.0349.00,42,NA,4,NA
2020,census tract,3.0350.00,3.0350.00,22,10,18,0.45454545454545453
2020,census tract,3.0351.00,3.0351.00,73,14,3.38,0.1917808219178082
2020,census tract,3.0352.00,3.0352.00,16,NA,1,NA
2020,census tract,3.0353.00,3.0353.00,17,NA,3,NA
2020,census tract,3.0354.00,3.0354.00,28,13,4.619999999999999,0.4642857142857143
2020,census tract,3.0355.00,3.0355.00,45,NA,3,NA
2020,census tract,3.0356.02,3.0356.02,12,0,3.5,0
2020,census tract,3.0359.00,3.0359.00,14,0,2.02,0
2020,census tract,3.0360.01,3.0360.01,28,NA,6,NA
2020,census tract,3.0360.02,3.0360.02,19,0,5.13,0
2020,census tract,3.0361.00,3.0361.00,16,NA,3,NA
2020,census tract,3.0362.00,3.0362.00,92,NA,5.21,NA
2020,census tract,3.0363.00,3.0363.00,14,NA,2.3299999999999996,NA
2020,census tract,3.0364.00,3.0364.00,22,0,5.5,0
2020,census tract,3.0366.00,3.0366.00,16,NA,6,NA
2020,census tract,3.0369.00,3.0369.00,23,NA,2.3699999999999997,NA
2020,census tract,3.0373.00,3.0373.00,14,NA,2,NA
2020,census tract,3.0374.02,3.0374.02,20,NA,3.5,NA
2020,census tract,3.0375.00,3.0375.00,17,NA,2.5,NA
2020,census tract,3.0377.00,3.0377.00,15,NA,2.46,NA
2020,census tract,3.0379.00,3.0379.00,10,NA,NA,NA
2020,census tract,3.0381.00,3.0381.00,10,0,3,0
2020,census tract,3.0383.00,3.0383.00,12,0,3,0
2020,census tract,3.0385.00,3.0385.00,10,NA,NA,NA
2020,census tract,3.0386.00,3.0386.00,21,0,3.29,0
2020,census tract,3.0387.00,3.0387.00,20,NA,3.01,NA
2020,census tract,3.0388.00,3.0388.00,16,NA,2.7,NA
2020,census tract,3.0389.00,3.0389.00,45,NA,3,NA
2020,census tract,3.0390.00,3.0390.00,10,NA,NA,NA
2020,census tract,3.0391.00,3.0391.00,18,NA,NA,NA
2020,census tract,3.0392.00,3.0392.00,23,NA,2.75,NA
2020,census tract,3.0393.00,3.0393.00,23,NA,2,NA
2020,census tract,3.0394.00,3.0394.00,21,NA,3,NA
2020,census tract,3.0395.00,3.0395.00,22,NA,2.36,NA
2020,census tract,3.0396.00,3.0396.00,16,0,4.88,0
2020,census tract,3.0397.00,3.0397.00,27,NA,3,NA
2020,census tract,3.0398.00,3.0398.00,32,NA,12,NA
2020,census tract,3.0400.00,3.0400.00,32,NA,4.5,NA
2020,census tract,3.0401.00,3.0401.00,14,NA,3,NA
2020,census tract,3.0402.00,3.0402.00,33,NA,2,NA
2020,census tract,3.0403.00,3.0403.00,36,NA,3,NA
2020,census tract,3.0404.00,3.0404.00,17,NA,NA,NA
2020,census tract,3.0405.00,3.0405.00,11,0,2.77,0
2020,census tract,3.0408.00,3.0408.00,18,NA,3,NA
2020,census tract,3.0412.00,3.0412.00,36,NA,3,NA
2020,census tract,3.0414.01,3.0414.01,16,NA,4.08,NA
2020,census tract,3.0418.00,3.0418.00,50,NA,3.29,NA
2020,census tract,3.0420.00,3.0420.00,27,NA,3,NA
2020,census tract,3.0421.00,3.0421.00,10,NA,NA,NA
2020,census tract,3.0422.00,3.0422.00,42,NA,3,NA
2020,census tract,3.0423.00,3.0423.00,25,NA,3,NA
2020,census tract,3.0424.00,3.0424.00,18,NA,2.71,NA
2020,census tract,3.0425.00,3.0425.00,14,NA,NA,NA
2020,census tract,3.0556.00,3.0556.00,13,NA,NA,NA
2020,census tract,3.0426.00,3.0426.00,21,0,3,0
2020,census tract,3.0427.00,3.0427.00,24,NA,3,NA
2020,census tract,3.0428.00,3.0428.00,24,NA,3,NA
2020,census tract,3.0429.00,3.0429.00,64,NA,3.25,NA
2020,census tract,3.0430.00,3.0430.00,22,NA,3,NA
2020,census tract,3.0431.00,3.0431.00,72,NA,4,NA
2020,census tract,3.0432.00,3.0432.00,32,NA,3.75,NA
2020,census tract,3.0433.00,3.0433.00,23,NA,4,NA
2020,census tract,3.0434.00,3.0434.00,18,NA,2,NA
2020,census tract,3.0435.00,3.0435.00,10,0,2,0
2020,census tract,3.0436.00,3.0436.00,34,NA,3,NA
2020,census tract,3.0438.00,3.0438.00,25,NA,2,NA
2020,census tract,3.0439.00,3.0439.00,44,NA,3,NA
2020,census tract,3.0441.00,3.0441.00,38,NA,3,NA
2020,census tract,3.0442.00,3.0442.00,12,NA,3,NA
2020,census tract,3.0443.00,3.0443.00,35,NA,4,NA
2020,census tract,3.0445.00,3.0445.00,29,NA,3.22,NA
2020,census tract,3.0447.00,3.0447.00,71,NA,4,NA
2020,census tract,3.0449.00,3.0449.00,54,NA,2,NA
2020,census tract,3.0453.00,3.0453.00,60,NA,2.4499999999999997,NA
2020,census tract,3.0454.00,3.0454.00,31,NA,3,NA
2020,census tract,3.0456.00,3.0456.00,22,NA,4,NA
2020,census tract,3.0460.00,3.0460.00,25,NA,3.4899999999999998,NA
2020,census tract,3.0462.01,3.0462.01,10,0,2.88,0
2020,census tract,3.0472.00,3.0472.00,10,0,2,0
2020,census tract,3.0474.00,3.0474.00,30,0,2.88,0
2020,census tract,3.0476.00,3.0476.00,33,NA,3,NA
2020,census tract,3.0477.00,3.0477.00,15,0,3,0
2020,census tract,3.0478.00,3.0478.00,31,0,3,0
2020,census tract,3.0480.00,3.0480.00,17,0,3.13,0
2020,census tract,3.0481.00,3.0481.00,23,NA,2,NA
2020,census tract,3.0482.00,3.0482.00,13,0,5,0
2020,census tract,3.0484.00,3.0484.00,21,NA,4,NA
2020,census tract,3.0485.00,3.0485.00,94,17,3,0.18085106382978725
2020,census tract,3.0486.00,3.0486.00,27,NA,3,NA
2020,census tract,3.0488.00,3.0488.00,18,0,3,0
2020,census tract,3.0490.00,3.0490.00,10,0,3,0
2020,census tract,3.0491.00,3.0491.00,112,15,5,0.13392857142857142
2020,census tract,3.0492.00,3.0492.00,20,NA,12,NA
2020,census tract,3.0493.00,3.0493.00,45,NA,3,NA
2020,census tract,3.0494.00,3.0494.00,15,NA,4.5,NA
2020,census tract,3.0495.00,3.0495.00,71,NA,4.14,NA
2020,census tract,3.0496.00,3.0496.00,49,NA,3,NA
2020,census tract,3.0497.00,3.0497.00,41,NA,6,NA
2020,census tract,3.0499.00,3.0499.00,13,0,3.42,0
2020,census tract,3.0501.00,3.0501.00,20,NA,4,NA
2020,census tract,3.0502.02,3.0502.02,10,0,3,0
2020,census tract,3.0503.00,3.0503.00,22,NA,4,NA
2020,census tract,3.0504.00,3.0504.00,14,0,3,0
2020,census tract,3.0505.00,3.0505.00,28,NA,3,NA
2020,census tract,3.0506.00,3.0506.00,22,NA,5.5,NA
2020,census tract,3.0507.00,3.0507.00,26,NA,3,NA
2020,census tract,3.0508.01,3.0508.01,55,NA,4,NA
2020,census tract,3.0508.03,3.0508.03,14,0,7.5,0
2020,census tract,3.0509.00,3.0509.00,11,0,2,0
2020,census tract,3.0510.01,3.0510.01,15,NA,5,NA
2020,census tract,3.0510.02,3.0510.02,48,NA,6.67,NA
2020,census tract,3.0511.00,3.0511.00,21,NA,2.5,NA
2020,census tract,3.0513.00,3.0513.00,60,11,3,0.18333333333333332
2020,census tract,3.0514.00,3.0514.00,17,NA,4,NA
2020,census tract,3.0515.00,3.0515.00,20,NA,5,NA
2020,census tract,3.0516.02,3.0516.02,19,NA,2.9299999999999997,NA
2020,census tract,3.0517.00,3.0517.00,33,NA,4,NA
2020,census tract,3.0519.00,3.0519.00,61,12,4,0.19672131147540983
2020,census tract,3.0520.00,3.0520.00,33,NA,5,NA
2020,census tract,3.0523.00,3.0523.00,70,NA,4,NA
2020,census tract,3.0525.00,3.0525.00,70,NA,3,NA
2020,census tract,3.0526.00,3.0526.00,33,NA,3,NA
2020,census tract,3.0527.00,3.0527.00,58,11,4,0.1896551724137931
2020,census tract,3.0528.00,3.0528.00,10,0,2.63,0
2020,census tract,3.0529.00,3.0529.00,18,NA,2,NA
2020,census tract,3.0530.00,3.0530.00,38,NA,3,NA
2020,census tract,3.0531.00,3.0531.00,22,0,2,0
2020,census tract,3.0533.00,3.0533.00,39,0,2.25,0
2020,census tract,3.0534.00,3.0534.00,42,NA,2.8899999999999997,NA
2020,census tract,3.0535.00,3.0535.00,28,0,3,0
2020,census tract,3.0538.00,3.0538.00,58,NA,3.63,NA
2020,census tract,3.0542.00,3.0542.00,13,NA,3,NA
2020,census tract,3.0543.00,3.0543.00,35,20,1,0.5714285714285714
2020,census tract,3.0547.00,3.0547.00,13,0,2.5,0
2020,census tract,3.0549.00,3.0549.00,57,NA,4,NA
2020,census tract,3.0550.00,3.0550.00,15,NA,6,NA
2020,census tract,3.0551.00,3.0551.00,71,18,5,0.2535211267605634
2020,census tract,3.0552.00,3.0552.00,88,NA,4.33,NA
2020,census tract,3.0553.00,3.0553.00,114,12,8,0.10526315789473684
2020,census tract,3.0554.00,3.0554.00,98,14,5,0.14285714285714285
2020,census tract,3.0555.00,3.0555.00,163,39,5,0.2392638036809816
2020,census tract,3.0557.00,3.0557.00,41,NA,4.25,NA
2020,census tract,3.0561.00,3.0561.00,91,14,4.7,0.15384615384615385
2020,census tract,3.0563.00,3.0563.00,43,10,3,0.23255813953488372
2020,census tract,3.0564.00,3.0564.00,25,NA,3,NA
2020,census tract,3.0565.00,3.0565.00,111,17,4.17,0.15315315315315314
2020,census tract,3.0566.00,3.0566.00,13,0,2,0
2020,census tract,3.0569.00,3.0569.00,51,NA,5.71,NA
2020,census tract,3.0570.00,3.0570.00,42,NA,3,NA
2020,census tract,3.0571.00,3.0571.00,37,NA,3.3,NA
2020,census tract,3.0573.00,3.0573.00,12,NA,2,NA
2020,census tract,3.0574.00,3.0574.00,28,NA,22,NA
2020,census tract,3.0575.00,3.0575.00,52,NA,5,NA
2020,census tract,3.0576.00,3.0576.00,25,NA,4.35,NA
2020,census tract,3.0578.00,3.0578.00,68,NA,4.02,NA
2020,census tract,3.0579.00,3.0579.00,21,NA,2,NA
2020,census tract,3.0580.00,3.0580.00,23,NA,4,NA
2020,census tract,3.0582.00,3.0582.00,51,NA,5,NA
2020,census tract,3.0584.00,3.0584.00,12,NA,2.5,NA
2020,census tract,3.0588.00,3.0588.00,27,NA,3,NA
2020,census tract,3.0589.00,3.0589.00,29,NA,2,NA
2020,census tract,3.0590.00,3.0590.00,23,NA,4,NA
2020,census tract,3.0591.00,3.0591.00,13,NA,3.75,NA
2020,census tract,3.0592.00,3.0592.00,25,0,4,0
2020,census tract,3.0593.00,3.0593.00,26,0,1.5,0
2020,census tract,3.0594.01,3.0594.01,38,NA,3,NA
2020,census tract,3.0594.02,3.0594.02,55,NA,2.24,NA
2020,census tract,3.0596.00,3.0596.00,37,NA,4,NA
2020,census tract,3.0600.00,3.0600.00,46,NA,4,NA
2020,census tract,3.0606.00,3.0606.00,111,19,4.79,0.17117117117117117
2020,census tract,3.0608.00,3.0608.00,43,NA,3,NA
2020,census tract,3.0610.03,3.0610.03,14,NA,3.67,NA
2020,census tract,3.0610.04,3.0610.04,59,NA,5.33,NA
2020,census tract,3.0628.00,3.0628.00,24,NA,2.01,NA
2020,census tract,3.0642.00,3.0642.00,21,0,2,0
2020,census tract,3.0644.00,3.0644.00,14,NA,3,NA
2020,census tract,3.0646.00,3.0646.00,20,NA,2.17,NA
